Crop_Type,Precipitation,Temperature,Soil_Quality,Fertilizer_Usage,Pesticide_Usage,Irrigation_Water,Humidity,Season,Crop_Yield
Soybean,298.90017481702256,14.87437999750723,3.7289780545982545,153.6985949884481,74.48286363779502,391.909054934463,81.78161688897742,Fall,5.961670730550346
Wheat,292.4379486440349,32.260237930483214,9.699025954424897,120.46177684183566,44.78443505775223,165.86810500292205,55.00020499238222,Summer,4.440282165264766
Cotton,195.09770590408107,28.74944496130177,9.502366435052336,96.81155500349982,29.013662524437677,326.3271971437872,74.63191685329026,Summer,4.862982732512293
Corn,59.86273527874354,32.70571221750807,4.013904611232865,59.95620030460876,66.94093313572239,225.0625257420878,81.38244589288814,Spring,1.6970579281785105
Soybean,204.0684727293874,28.96788302909802,6.137685426508854,103.70001523949908,97.84125330389148,171.29323956463338,48.600981349310935,Summer,6.469618111451697
Cotton,21.659522693752752,24.928882649757547,9.1863585199985,180.84715598906357,37.954087425579665,443.67287976444334,53.5650110123226,Spring,6.9302817482412316
Cotton,9.195750661741819,26.35331842569684,1.0556544037680702,156.72338626184217,51.487263299128564,261.40910660289177,51.393373421301376,Fall,5.526240100574553
Soybean,77.3048665533641,32.22819809850024,8.296152133038326,238.80825565618548,70.66012339628682,259.41748574615303,79.97134851707526,Spring,6.366703629428307
Cotton,138.78688702179488,24.470168862798513,9.535325975100271,129.2554524983401,58.735565391023904,167.954669922648,32.66081171721607,Fall,4.897589020618662
Soybean,260.48175162251414,25.809783108209686,1.8219316090020135,188.77266846567892,85.90850161381444,253.22627043431146,48.5052653297208,Summer,5.5192969633606115
Wheat,218.1507209298924,13.911917900090014,2.4530291742962893,147.86454949502428,78.55684358225643,448.64673853154005,70.7645134557078,Summer,4.064716040011051
Soybean,222.81195635999433,21.848030502902567,9.646716724942198,152.51524318484235,15.246748347612133,245.25148419585437,63.92660997392056,Summer,6.647182722906332
Soybean,127.6480003344226,27.909927798952474,5.837861292763117,103.5548629208235,99.85791105313966,480.6414249999152,56.17736155762166,Spring,4.543761046719203
Soybean,103.78049776408888,16.773567457909135,1.1277697102455133,140.99015536839994,77.71622083475205,478.52355968335496,62.396893633283064,Fall,5.921383878722737
Cotton,111.3116288953808,15.056354513113373,3.3186879888717624,144.15699940254146,87.75129846647019,157.9594637229384,41.8550751496991,Fall,5.53929096102678
Cotton,296.29486912081734,17.84567020561039,5.0494930684197366,191.32850434978678,68.60779408858117,170.92450140905794,55.84299729648062,Fall,6.0650443695073735
Soybean,12.032757423744744,16.037515699820837,7.236180199222909,238.12799983722277,87.06566152420861,445.06962813275567,60.10217905058094,Fall,6.603903188313951
Cotton,260.10944883673454,15.372815925909897,7.5984434032311965,115.86425549650086,20.114467743583845,257.1043675698877,84.07134731727609,Fall,4.832637630354468
Corn,173.60262257171803,20.621271071702175,9.958793616329105,58.44009371625969,41.2964052003384,101.74959291320374,45.65010976823858,Spring,6.784928670161847
Corn,131.58462575687713,32.69596284708835,3.5876007944538313,149.25902510012793,88.87788492440434,209.5487278821484,82.06971012989595,Fall,4.732172042265459
Cotton,217.57729812454096,22.676491168467955,5.843980916816277,158.8922664298337,28.148969014020302,339.051597278224,68.65448404955892,Summer,7.718123098615589
Cotton,146.00068242741085,14.698009520383076,5.799911930736445,83.68811022638306,17.041788872202048,419.7063863839872,31.220449864056057,Fall,6.392366365996162
Soybean,262.0269714244982,11.924291734521852,4.650807335025138,202.09292125521335,80.93070459506971,153.35544683730382,73.47788021396362,Summer,2.612420723349417
Wheat,270.21055920337756,27.40390362844813,2.522457044581782,246.98582168829833,85.19375400789666,144.21654576669414,32.1331126529433,Spring,6.892299063862303
Cotton,126.51627806203662,19.569969110909696,9.797109068654583,239.15494340169218,24.638699637091054,468.83706142893266,89.84286760882878,Spring,5.085319795243121
Corn,83.04833917051548,30.54577366463398,8.679854679999274,89.42120776473044,86.89113845044439,400.45934712903306,82.35820126147186,Summer,7.898996226830125
Soybean,177.70509857800866,26.487769216019256,5.4849972546481345,225.07264798015214,71.80910160374526,335.91184031123134,47.84062485240274,Fall,6.1723237838779275
Cotton,273.7090036850073,29.90603626353421,6.429208804156268,190.89872728233695,56.807441489492554,407.6747159983712,45.444673811802325,Spring,2.048539852706242
Corn,63.198656701699974,16.79865098546122,3.045349482036961,140.7693127613823,84.72251735032465,271.5417445226554,52.88646492633653,Spring,4.067242779467267
Corn,186.88997506904482,27.30897306152645,5.894083633525722,158.1221988649458,47.73243243870692,403.38229892365064,51.37001791886658,Spring,4.862290117376233
Wheat,189.46806602775615,16.601549617342968,7.254731198093283,219.9200349964916,27.45945606010575,248.7211965098143,52.340269103122864,Fall,6.953588420538712
Soybean,219.9339067245843,33.476711986257286,5.636503255479299,146.02698792767464,35.636740894955224,197.63782899704094,49.09659276716883,Summer,6.240745973143523
Soybean,39.47030553817794,25.90935703833436,9.912566535264471,124.64147382102537,55.46476164639833,391.60536851718746,67.26800441089989,Summer,3.9008404589756527
Wheat,214.74748940462658,18.11279500438355,6.502074906229535,148.64949860519715,57.81977134058582,267.8689168629073,39.85581982323744,Fall,5.747312468767088
Wheat,272.7097561996923,16.737796557306815,4.338763413329522,165.82596080700984,82.50227437971103,492.55084173047794,80.7588775467608,Spring,5.249920901339465
Soybean,53.90493266107259,14.773164626791088,7.949368248542543,87.81553075566977,81.2217451287101,239.7940729232404,78.74414904187893,Fall,2.3193419581906447
Soybean,71.2629974771633,27.366023972343196,2.5341626042347785,230.18154605339814,62.32299014841174,468.69096821242636,58.588992471316224,Fall,3.0265815044909035
Cotton,291.4185282124919,15.467890324948183,4.4606423233563985,184.83738976592278,80.27069350289287,473.1850194268318,81.16379791671287,Summer,3.7172950326430434
Cotton,54.29308581284693,24.882581648187227,4.122630553398272,176.6537834674978,27.25961124643039,196.74117882589846,44.8287042018176,Fall,2.770642141362769
Wheat,256.3155280108737,16.615875673133935,4.886263855969995,69.89924523612763,14.505807438396491,419.2884726352053,31.053927342238016,Fall,2.475869997895166
Cotton,147.68335693441043,26.549223619846714,8.036018433358537,170.83478763451836,88.62704403712301,273.2298020578261,67.15247550178938,Spring,1.8782855058468657
Corn,74.16932232095311,30.37349321351348,5.357557289470667,74.19213244769847,16.79990443864926,467.0098908921392,57.474564417882924,Spring,7.175166676458045
Cotton,261.2249703817534,29.45063107861633,8.146130052393666,65.73953503907981,32.201958676959755,280.0497090540955,64.02987277775225,Summer,3.378132216771549
Cotton,133.59157650079965,29.021283273269542,6.1884001282587935,155.46217912847868,72.5787054661946,397.7214869349464,83.96036454110418,Spring,3.38708392556818
Corn,154.44520617890706,14.693060142306301,4.0786249119179985,130.557106809299,46.850314386457825,286.7869636655191,88.19553441395661,Fall,2.8404828932960102
Wheat,107.77001081992971,12.209623674612967,8.289808693151251,167.76205403124465,88.8682572923958,191.1203022851425,68.06718838533618,Fall,4.5900829171152395
Corn,177.88525543047822,27.47372071218464,3.1446070349778243,67.84443361144773,36.81818151960426,179.7400515778745,75.8433353911463,Fall,4.842572791495421
Cotton,49.05716177550683,19.208680344858784,3.0194468181981593,136.19661256945167,11.068421200242337,270.17247770253823,35.02850600922986,Summer,2.85382883106302
Wheat,117.32446099552821,20.80865566008368,5.540526316493522,84.9573430090316,37.05900765046697,402.197862805686,39.64293509349034,Spring,5.455707196113728
Cotton,290.82369670058625,10.778727319834777,3.3476432136588,247.4200171848233,62.02675442663485,342.02859407230676,73.99228829717859,Fall,6.199499737359369
Corn,77.44002981033826,16.48941123187623,1.0817833145609468,162.2300424870349,43.8344537862964,375.4517159602173,55.881927383280114,Spring,3.9299605587754374
Corn,197.02099936238767,10.8419100968616,6.834677745689214,187.48737218817345,58.13854801828797,212.93054029277698,56.75791622426434,Spring,5.305436029573352
Cotton,97.55701926740846,31.97964431503119,5.5998443932515825,115.08365613652157,88.89383069515168,292.57413838304217,48.5164608981262,Spring,4.764962383568901
Soybean,232.0419377059802,16.084917080463264,5.009660330438451,68.94778295586883,92.12365488073317,117.7581059877308,66.44138300866463,Spring,2.771064589314664
Soybean,39.26209821550495,23.9334292393252,9.702716631564838,245.17417255670733,33.93766581887009,427.0129663832483,41.10990272497216,Summer,6.245071427034755
Corn,290.9463135235634,10.97448301652826,6.140792655666223,107.25180707663664,51.592642594291064,495.9568648959499,67.61497675883373,Summer,6.709444680856308
Corn,136.13686241509177,26.67118478264145,8.770884200104462,134.76163703471485,59.42296137173061,262.7516250498684,40.42793142811438,Summer,5.717155251316589
Soybean,70.81513900393918,18.075683643852347,2.2550521258464418,179.972784340515,95.42012111994224,104.38546125261735,33.82956208258282,Fall,3.6053241805118335
Soybean,22.049024199003796,32.447979673941646,6.122858168164849,54.939459537222255,99.87555872479462,167.91705582037895,49.82146132194366,Fall,7.524151213660458
Cotton,50.92737152626222,32.2029547233509,8.811816640578126,212.0518261034574,31.186652395737397,361.0107511001675,43.86842052059086,Fall,4.459829521968308
Cotton,155.9321845668053,18.132265459043694,6.247951815519082,157.31563800572405,75.4281884211234,344.83172728154364,83.33949831337995,Summer,3.228210155003136
Soybean,101.10095292938588,32.5240223922617,7.4621276031430135,105.64343741376443,44.022795600987564,415.14588783421755,33.29720723211759,Spring,4.153525035342717
Cotton,248.66500976478284,34.903941837469475,4.348392110309867,62.32159705849385,10.729737719759191,201.55360438442727,40.596821554447374,Summer,5.998488097403364
Cotton,129.2662570985418,30.6353916030987,1.8320456533335996,82.4996830948883,10.832727019231212,405.45276621885364,62.92317633498297,Fall,6.99855660678512
Wheat,74.61428177628898,31.121783693880726,5.121102656143643,229.00677177068738,51.45094068060302,375.1936086094679,58.864031450848415,Fall,3.817740745338672
Cotton,185.143495981209,16.225218402727247,4.550314517549718,187.20484478717822,53.950142170390116,229.12579908553732,32.751121102482095,Spring,3.0120588990609356
Corn,212.03316506563374,24.417559971443907,8.803541641410526,99.98034432737796,12.03127269160984,318.1952592227848,30.43514568090867,Summer,5.572205356928832
Cotton,50.11257237028496,11.681397849184197,3.1959577211722503,63.1201529890059,71.82346750968722,158.90952339933068,89.28407651766899,Spring,7.487898150690856
Cotton,50.2857648864953,12.372948420541743,9.700608047815972,188.12306247732727,36.46030497354578,281.0258013742331,69.53008202153029,Summer,2.6914068631362404
Soybean,11.001428080062892,34.972315300832264,9.623243078240465,164.48154519355302,60.390379138235446,452.4789358222564,51.92436785409341,Fall,6.719625984945883
Corn,220.92060451969215,18.165981235647774,3.2286847876429485,130.90390489164702,37.08271658488769,268.47655193015635,58.22593485979448,Spring,4.597946679668647
Cotton,199.14135828654153,28.70459780122116,4.132467599295884,122.72228983801277,25.042088338237647,435.8266825901688,45.993007227257216,Spring,6.696831275753596
Cotton,142.38926272494416,30.16662632567041,9.060001667864965,93.36285518582166,46.645636473898776,336.10134610387775,50.692427021592586,Summer,4.786017473526391
Wheat,253.25113469075913,31.45058177518073,9.699599988064968,183.92225130750353,30.90460283114507,176.7506852409427,68.94266803609284,Summer,3.9526305329644256
Cotton,241.70104588501596,34.94070743505391,4.990951925524397,244.1336055587741,58.13208792272513,332.44249787915857,82.96870793204224,Summer,6.02881650136273
Cotton,175.60630931902566,16.037412131421696,3.8889734107680805,85.14304916736518,27.894567725783197,302.3933316628254,41.04780138487109,Fall,7.354077414866833
Wheat,260.4813841539776,11.008770671492492,5.734846119263878,169.42332400310067,55.75653789801643,259.4565340785536,80.42169032311912,Summer,3.581636247406177
Soybean,61.752363011030475,20.279787949864648,7.189922857291613,134.83701114919523,24.16406633819808,147.85217580642814,37.293397771096146,Fall,4.494862877463417
Cotton,33.575885819318366,13.252016745723674,3.461270638374818,139.33774434893297,70.38772385372064,266.68346553889194,42.89953341530347,Summer,2.991104073527396
Wheat,80.92488345509689,10.560647229051378,7.6282585715716555,100.82945602556288,77.85439159972816,129.10495049585086,32.23051728297876,Summer,2.6921615135127803
Corn,17.126056826794457,19.010670678537153,1.4649162140317693,215.0269751322838,19.93548108249404,139.5076205595005,38.44871172557997,Fall,6.556285925549139
Soybean,159.3508584003096,29.59345627688091,1.443650434879748,147.05112082944822,52.10221708336053,266.3666131730864,85.03818872784304,Summer,2.804316758474876
Corn,280.9817076884884,24.15451728062677,4.476589346309908,158.68117043965282,16.37845305893862,222.1525927873855,57.566324797102716,Fall,6.6565681136739245
Corn,11.803062200552894,17.819449730258853,4.181258728546485,110.95218255946514,63.836420098780216,470.2177303448894,34.659951706701214,Fall,4.289910836961719
Wheat,36.63297420300804,26.35855013731799,3.8406989383043704,86.36169313338995,33.79638681366808,250.2823221521082,87.58361028233767,Summer,7.967816702150152
Cotton,135.6597084850306,15.800454507720268,5.41917786402019,67.1820776405641,57.48620111548371,403.14324882884006,82.739538465519,Summer,2.78271921824338
Wheat,280.1625052583715,10.359536151802125,3.886602240804141,192.82382818498317,56.57149084458621,312.0990105464971,75.28095125208847,Spring,2.104356951333369
Wheat,94.84683149302515,29.108834660910684,2.7303212662128273,89.24685633757113,93.19189115744204,381.6342674569342,86.00836751685347,Summer,1.9903149524227215
Wheat,152.17044260651772,25.593577121600227,3.785225941797408,188.01507083775954,59.41749003118506,204.04639320615968,43.20776525014585,Spring,6.930217030707304
Wheat,12.471857715117629,29.057565612523998,9.774138455292114,128.07528920939077,62.46986317464841,476.76198913533165,80.18215758060518,Summer,4.3455460218792314
Soybean,44.50296028862666,10.973450417191641,4.7000207529536375,133.15496019793028,46.14878131879423,312.03539876576957,71.39947178125837,Fall,1.5203082727079156
Cotton,295.9890368876541,30.927990695766304,5.002414991725022,143.83549921855433,95.41716428645351,432.52962851409984,82.1855549740613,Fall,7.186013856271684
Corn,289.5356089308137,25.488155000907582,6.18890490956026,123.54170162550864,79.94673184956487,246.0182773904454,77.81469394455779,Spring,7.199986544916979
Corn,1.4819942803228847,24.084883767816002,9.85006691572804,70.12399544451802,35.686476127255744,140.0845396202098,50.7897037906095,Summer,6.741708381122141
Cotton,285.5435356269717,25.615351202863287,3.174411487921867,111.92636200056916,85.97886271986089,369.4846590883395,76.46391222103534,Spring,3.114070139661476
Corn,191.7359813446501,31.6108311717091,7.131538994791905,182.7468721387877,48.9156724166581,103.1038593349698,45.74737817909342,Summer,3.922892680436625
Cotton,260.37548835600666,24.673412663972677,7.443862241875517,183.15688029377418,84.58004291802345,290.1171906262033,49.71552978168329,Summer,6.342020463770644
Corn,136.42195669015774,24.523759497204484,6.465919751137593,107.24486144799887,84.05992614641518,177.1207610665837,36.47434303337857,Fall,4.680795315149304
Wheat,154.6788085737751,34.76697892664414,1.7972050567297968,142.0205253115376,26.998316808656895,350.95020177414483,86.10459695882813,Spring,2.4998727487030914
Corn,146.65397407707604,28.9182541767142,7.091850482448188,88.6894456023875,73.10270182452192,491.7679492551409,47.46020180401689,Fall,3.0781887194298703
Cotton,200.0592772638313,21.057345136278382,1.5768523993255794,92.07441630596716,36.1578672375878,285.7611625282584,61.23734791028711,Fall,7.821831988885123
Cotton,41.89537642689387,27.684925000823192,6.365283845949072,54.60941768132148,36.77434029934014,426.9993026102667,53.47997018797156,Fall,2.48158526327619
Cotton,8.992076961803386,19.730761792294714,7.656230594995684,229.3493099815489,36.671326919252266,303.1136747804484,87.59568723501009,Spring,6.219524918408225
Cotton,92.37898247735727,15.721886562087475,2.898729015579554,92.14133301498124,75.30114228039534,298.3360124416096,50.102950256308944,Summer,4.607118993287003
Cotton,211.404228820994,24.921296922193985,8.574598067884967,95.50677538729266,30.684343761328247,472.1693972715111,76.71274928536134,Summer,6.365910787089038
Soybean,60.55603563688451,33.20455245284879,1.2731842497970383,105.92028652902636,10.08152517214812,455.9863474986726,81.32496927787079,Spring,5.797236067438555
Soybean,202.0297299974752,33.22848800038657,8.594315772924755,75.48161433908581,74.37131681343698,414.3201860751898,56.13638984885796,Summer,4.3545867386031185
Corn,290.9736138321811,18.547631952637257,5.142961455784886,177.85257663627254,25.406626945161275,218.50230132671365,52.69030886717587,Spring,3.8004203604399365
Cotton,28.170214736825518,23.191936655542374,2.9582914593848004,65.02859063551732,19.40341557770512,318.0033662895762,74.86474925595768,Spring,6.403335153314815
Corn,201.78063546753788,15.29089746424653,2.204003304945712,76.84048526527005,31.37645085346541,189.558893322274,84.77375881837405,Summer,3.600417840688872
Cotton,133.12506579137136,34.890777737472085,9.579764508241354,178.95134531801858,44.19104700904336,277.56667921861595,75.2959039843343,Fall,6.620514620575695
Cotton,260.4426763132516,34.52794769669839,1.6539902882304105,117.93212409628855,52.831569472588065,293.68522630391624,43.62758193551194,Spring,5.918979931160938
Soybean,53.14493683421577,26.237723242686183,2.791840779423331,191.5895653402378,14.011303664136774,432.65601606773237,83.29846484626232,Spring,5.254849606515598
Soybean,207.78778566784936,30.110351491936836,4.1304011268974135,161.4849489340284,97.35159993646243,458.41134612999724,53.25490004620998,Spring,3.8972057518649326
Wheat,251.43458689443307,27.8775040320925,6.582113640650084,101.20423461230261,74.44567480776023,265.84802495859117,64.57376470667606,Spring,2.833028825481437
Soybean,283.38426584220696,24.828955475986703,5.903209767484886,180.16559009786562,39.087465879190255,107.08177802929488,79.88613715756267,Summer,6.117728708064315
Wheat,204.97440848689374,11.333699924722442,2.1307914317108256,73.25473605857613,38.68275315568576,444.70953591574187,41.30368604402953,Summer,2.093769976608776
Wheat,149.1524292025282,21.369108563816525,3.6075518536439315,157.28207661600607,50.368829443161346,169.71147140054427,77.07060814065318,Spring,7.808524665012438
Wheat,185.35417206036416,26.869657554185263,3.1487659397742167,137.42962100900695,66.36203404867297,348.7527855561574,65.76976787464065,Fall,7.8618614450006685
Wheat,260.67149534361545,26.938290347092117,2.9218856904130726,103.57471656348815,23.1735759930071,109.98836017365248,83.60049850965649,Summer,2.346447003727901
Wheat,171.1829239916489,19.32806546055959,4.7002990283198836,170.8009995479,27.00368323884571,259.8025901042257,40.318224110612576,Fall,2.1755795993199643
Corn,9.116117909051058,33.54229966645076,7.336283073324912,224.2667184680565,87.34911245501958,494.3841208461399,55.24093422245571,Fall,4.182658726039696
Soybean,279.2846086520933,14.183925805919525,2.9570763899551236,249.78093995261534,33.06294315001653,140.27744044152124,79.97058557201024,Spring,7.763941269693263
Wheat,206.85802530946833,22.508986155389017,4.300109917326832,171.5525537486849,44.21754981776598,269.47726079985694,31.15390220740561,Summer,4.102020845002235
Cotton,202.95401573317395,27.27209941377057,4.5182568415704605,130.94117486583403,88.41446658551054,222.85998007598087,36.73208200593857,Spring,3.8647137048101765
Soybean,64.70254571931515,27.42839514729523,9.788108764918691,95.04142004324032,69.68330464598404,462.0352493553057,89.43391276540407,Spring,6.073302883492013
Soybean,197.66564106979715,26.21597391922039,9.59199721191162,101.41921787902234,40.75406914075195,447.73604316294205,46.82365071542103,Fall,2.6617530378689755
Wheat,118.15932169624755,16.882205336296504,8.201238244768684,145.89099562995312,71.53295911521587,195.07950412249153,88.5325916234372,Fall,3.8616026432293844
Corn,195.3698931124476,13.905164217165549,3.1749302873726664,123.45554025614184,11.771489384327234,132.47511482017245,40.95189306052043,Fall,3.3934984007841704
Wheat,31.977909092397216,25.89850817066777,1.6123358268250272,232.76290452498884,76.20783940102287,350.855357624447,51.66566658044014,Spring,5.409975047099071
Corn,197.3535913809108,24.982552903485946,3.852137239485623,123.6590935311419,53.83144364646155,234.5474847534839,75.17216667021424,Spring,2.557893760392065
Cotton,299.8241177312,14.483900257231024,3.4011509449044777,124.6889182290871,83.18639325560152,368.83375624242524,69.4667044342907,Spring,5.066558161440536
Soybean,14.463611658166808,27.628478639264085,5.553332201317545,126.70690248679539,95.91738868058215,112.84790242712579,64.86734399574334,Spring,7.074052834589492
Cotton,293.1522552663952,21.37929979334141,7.999551190610138,217.32404207353161,93.32096945451116,153.35969407099577,61.79395054830046,Spring,4.842108553599412
Corn,122.07238821686119,26.694014790078825,8.724906449909723,180.15766416938038,91.83385391098066,374.54889310905736,80.60642661988442,Spring,5.942728011137554
Corn,261.22603510117773,30.934176994253768,8.603776768694576,172.83377006377853,56.095296034049845,184.94826212099912,44.09691377000357,Spring,1.9891121149065638
Cotton,234.71564521748203,14.243210714423078,4.237080051007609,116.82860447677244,42.412790272504424,443.03507030496064,56.548255619611105,Spring,4.41853626510578
Corn,170.10487829600035,10.478621699920916,7.185109091146146,213.5808353664879,51.85317922576055,123.43635508405417,39.327137529387436,Summer,2.1168055883330377
Cotton,221.53476277539795,29.477564659894668,3.8155077777179804,57.672772271140225,72.09064029820246,186.19279311422986,65.75649574384227,Summer,5.39650089261327
Soybean,263.55466839040434,25.2424356288154,1.5481498891166443,224.15943446762265,89.55979991840681,499.42409939402745,45.03266545627921,Summer,3.32685341262982
Cotton,121.2420964953099,27.49098924055304,7.314087390426481,152.5499799587859,28.62876727001076,273.23044103471705,50.030523860603154,Summer,3.3672279014463617
Soybean,98.10994846897161,30.953874374716065,1.0884479731280905,129.65004697268256,92.63738426155327,381.1862654178574,58.27504299741169,Spring,1.9989837914423747
Cotton,200.27801566907542,30.07027337061251,4.682643287126397,149.43345614353714,83.36622087729002,173.06521954280547,31.60623514218767,Spring,3.5165460993647737
Corn,242.35378258237756,34.023003673220614,3.9644134237186814,183.4831061067662,98.09704136604111,343.94749399421505,35.51627615525026,Fall,4.793401651196133
Cotton,228.68554043298474,23.398376971302955,7.240397846669672,52.55308530357947,89.22265959535184,390.4424273477674,71.15575324249318,Fall,5.30029067061645
Corn,239.34409465759035,22.212390816497635,7.89620925484341,224.31037129164955,35.1943596722716,225.7906543466042,55.738198843050434,Summer,1.9333260832928514
Cotton,130.6749944438799,20.047179997268252,3.7368517237415544,139.34790506227858,19.536032020964292,431.5588447903511,81.88741331999373,Fall,5.734484707154456
Cotton,245.35026485250648,13.842276071105113,8.304643130003683,118.59330394001563,20.101696479242975,341.36703138891335,71.68032021865196,Summer,4.677692444897715
Wheat,36.06271661118253,24.31518082205056,3.645250844544404,77.64911312681141,36.21009867204485,255.64920384601209,30.486056498839346,Spring,4.989902051442526
Corn,163.34672938825486,16.92531310814947,5.016937239879051,137.89307487168844,65.27653515860854,323.05695733726344,67.00273984602809,Spring,6.913178379490666
Wheat,1.7275981494364712,33.032687805324386,7.543166743127205,149.26455425687578,82.38882934874553,330.7043389743697,35.623491963582985,Fall,3.7244718944816326
Corn,97.37574897008109,24.57977010692744,7.236282063023097,130.72933889869557,90.93252762834082,166.2141170775464,76.85599078742965,Spring,2.6313322238727257
Wheat,109.93846046141937,24.821004512702753,9.8863162508098,185.73201876537942,66.13780459323095,261.09294794678647,89.49046129671012,Spring,5.086766142095202
Soybean,118.85180748277662,18.87311652192525,3.026449217943387,134.17930575184522,10.506818147324836,237.37223520779725,61.87192765449069,Summer,7.642642463979052
Cotton,208.64016200695866,11.299733799442688,6.960861221856241,242.28351556931466,26.768509886668017,260.3610890316504,70.96677001164782,Fall,4.866152524677353
Corn,116.56743038110372,10.793594134324715,6.487137174481997,169.85550356471836,18.975358346803116,404.44423539410315,44.238849653685094,Spring,6.907429131776792
Corn,134.6080867867592,20.583378603829935,9.235886090410268,211.49558713038178,42.6992028012109,293.01536298666906,56.255864625227616,Fall,6.420708353996715
Cotton,71.26323926229824,12.114134452430946,2.4072592748038755,71.87118062189577,55.12158942703713,476.1264612957057,81.36571993418302,Spring,4.8691501155639045
Corn,111.97553748880202,25.17117388850348,7.766183472282397,129.45825858918113,13.905746072070476,217.47056534337446,40.04537686477507,Summer,5.709106054747246
Corn,68.18088817894544,32.02432514099144,6.114417546418915,117.36954028943055,41.36301782160898,266.2814313139716,45.93213633682573,Spring,4.14342119662828
Wheat,21.958777130533093,32.07287041296806,3.4719928280911487,163.89647762731835,26.12617071627903,414.7827241916166,56.726020517161814,Fall,4.9490864791317595
Corn,181.03457801441337,26.47613525330581,5.269914227324567,222.22270401228513,68.23631496329865,318.4098373283001,72.73493351064084,Fall,4.797357409389125
Soybean,200.46383956650487,15.280795786823276,4.00398937362818,65.66764355240133,51.7845132391906,318.8112585697791,52.55303728774043,Summer,6.109217359225524
Soybean,185.84710380288436,31.574920783971802,6.213820625096148,64.51495960894215,54.57858822405179,121.3360652020734,85.66393678698023,Spring,4.1648785758158375
Cotton,139.0482131401717,32.1523358828302,9.001005497331994,220.06354163151977,48.4922609230115,259.4398650873823,35.66742307612315,Summer,2.1484862970439105
Corn,113.93573405376894,14.916339623823967,6.123744859709818,92.57001720767148,96.04177394379103,208.293492968693,52.24825185269085,Fall,6.626611898288548
Cotton,259.00009487154756,28.435652144266932,6.685501764939256,183.75065088996274,29.32616126094069,499.73404913244616,72.53724740570532,Summer,5.951544521633349
Soybean,155.72453554086542,17.162988723178074,5.668730624032385,158.57562647216105,56.49978338594869,223.3420282529241,43.55920593968955,Spring,7.675802460472875
Corn,143.7545632889193,30.06600780882324,1.4604895580092832,216.5787189774459,76.24156315288023,453.79861391754537,69.38478805378037,Spring,4.286655143011108
Corn,7.692619741930706,34.93094749759007,3.0957270118848483,75.01778196728071,60.11599718211063,370.493494016191,39.853017493640756,Summer,2.0083367699221157
Cotton,102.3743482878469,10.75065013323482,5.428015564888745,75.95659314452226,93.6118797145121,236.36656367683617,33.358817091701184,Fall,2.2905234113610793
Soybean,114.05868563575712,32.43414664477329,3.792117553702343,161.3636720556615,44.01715200771557,317.4137513496495,37.26094300491893,Fall,6.526577030820007
Corn,119.64683426907014,25.565763339966452,2.635872379850748,239.27573067167418,51.73082251958602,436.21435197967753,85.79908698804809,Summer,1.9404223380609125
Cotton,174.05171076819968,34.33456547912053,5.537195577265945,132.99955167415084,17.96700836932556,453.34731921236477,63.10505297637308,Spring,7.400869942040355
Soybean,160.08076401806355,21.62523793816069,3.905288141030653,115.38842005093899,64.80991999467356,164.1575500024581,77.78074652877893,Spring,3.3307257234187047
Cotton,182.3715278380334,31.184698264284343,3.3229687885607326,171.33786463957716,35.939077160329546,235.82925648326784,49.959270054303076,Spring,7.342713763765611
Wheat,229.46497846263847,11.559851714956931,5.175868756963427,236.0897201090062,24.427813556401198,234.08927208542866,65.55951887312679,Spring,6.52779451720615
Corn,243.89572161482803,18.381976251957393,2.1995583227395583,217.38556656892473,59.00781636140573,116.81791843037787,59.697128022299495,Fall,7.162806735895985
Wheat,215.4369228679483,11.675413443780249,9.349711597678667,249.09672214664397,57.90792370419196,339.2951039407586,86.74427756413763,Spring,2.8912579965047773
Soybean,286.6571087864804,34.38357833697677,8.809318881273152,54.513716640475415,16.82844771016428,441.9280211968752,74.85447816324663,Summer,5.372007722788194
Wheat,5.469774802908489,30.42434768179592,7.368585271664818,72.57162894255245,72.83939081450255,252.62975513020712,73.83255788979474,Summer,2.1083293584707468
Wheat,58.73339570506383,31.31368553114926,1.955924448296106,171.8935526733244,66.13949715857676,396.0143779936708,32.78119616605677,Summer,2.8148249890059436
Soybean,2.268862493442636,33.44913078584736,7.982895290227237,214.11528786676993,27.011555447184747,351.08016544029596,62.980180140221464,Summer,3.514364477692245
Cotton,194.2424142463809,12.127587152994634,8.271615952981172,107.04886846135331,52.24913759386395,250.25949419720033,58.019487234108894,Spring,6.31528184481515
Wheat,269.4091646849961,19.639939812833333,7.9098815594290395,97.84221760684375,74.8290624830704,156.42391979691882,85.67053599637167,Fall,1.6606434660251415
Cotton,73.04468897288979,11.775872226100052,2.0256929840731703,207.39515987624017,57.649216648714884,383.72954111038695,45.440519291371935,Spring,7.370262338668887
Wheat,278.110363438892,15.269827538750715,6.795171613609883,61.27637077064632,45.59401685652132,441.8260675764962,46.19000719746566,Fall,1.960222839133991
Cotton,18.080217086868256,15.734144425941809,8.508923161744587,123.87652951651702,39.01046122728493,374.34179696059675,54.680774932890024,Spring,3.9471862697400764
Soybean,280.3308080416543,21.727680276189467,6.1961806109770095,151.16184451846595,64.93544799796481,107.15139361392723,44.602182804382565,Fall,2.0270825841357967
Wheat,105.48680617189032,16.714054186341066,6.8176663770528005,162.06973487006468,94.51978284792165,186.4931577563965,37.75103506852497,Summer,6.498290980171929
